# particle_number, x, y, function_value
53,  3.0458841 , -1.99341703, -1.0722966280860016
54,  1.89789741, -1.93755325, -1.1009074228824762
55,  3.02671527, -2.77660646, -1.4418724660429127
56,  2.87061682, -2.22189318, -1.0394245531040553
57,  2.65007948, -2.49851714, -1.1093118432216988
58,  2.55574126, -1.43463813, -1.0287729130311716
59,  3.22006934, -1.72814216, -1.1929560172083358
60,  2.18365023, -1.96675428, -0.9712051876393518
61,  2.57765505, -2.59605928, -1.1642029483179508
62,  1.62251992, -2.25875057, -1.3682751655571297
63,  1.74245449, -1.73548408, -1.219408875258297
64,  3.11784602, -1.9555248 , -1.1113468872393646
65,  1.98112271, -1.80104531, -1.058451369603621
66,  2.57247144, -2.10265577, -0.9420992696436167
67,  1.92215704, -3.02404279, -1.717625872323601
68,  2.51944104, -1.35856065, -1.0657057961839054
69,  2.57829558, -2.37034087, -1.0326138970474705
70,  3.17239781, -1.35123954, -1.2955669624815203
71,  1.74316006, -1.98940052, -1.2093381055849843
72,  2.6017636 , -1.73023427, -0.9385266491884382
73,  2.21160562, -1.83670093, -0.9625275787639865
74,  2.48239871, -2.3706336 , -1.029841428736736
75,  2.34929199, -1.93491541, -0.9309045286143179
76,  2.0162651 , -2.19548565, -1.0795941422506854
77,  1.57297157, -2.43196936, -1.49012508867681
78,  1.89237138, -2.02680331, -1.1115843457253605
79,  2.57376639, -1.09589786, -1.2449493995191347
80,  2.64811873, -2.32668428, -1.020937848348273
81,  1.85636507, -2.05673173, -1.1383539155719493
82,  2.63321212, -1.88363084, -0.9279452427662153
83,  2.42073305, -1.256415  , -1.129180983566377
84,  2.46485959, -1.1495655 , -1.201131926100312
85,  2.89844542, -1.96728041, -1.000581238403882
86,  2.148619  , -2.08093767, -0.9970420578235111
87,  2.6059931 , -2.44215917, -1.071524086586218
88,  2.29459963, -1.38586987, -1.0721980844216272
89,  2.07579586, -2.68906229, -1.3202227625491618
90,  2.86533014, -1.3608013 , -1.131039209435942
91,  2.43612323, -1.7531275 , -0.9317644201564939
92,  2.92586951, -2.26512743, -1.0762799745174723
93,  2.61219429, -1.99243435, -0.9295043675584079
94,  3.45844786, -2.28978708, -1.4542166670729082
95,  2.17423592, -1.44703852, -1.074586698954705
96,  2.58560249, -1.51287359, -0.997535856929176
97,  2.3447951 , -2.11500204, -0.9540957515537107
98,  2.53334777, -2.56026644, -1.1374704534824085
99,  1.75238071, -2.35782752, -1.3032088533399118
0,  2.17044377, -0.98593745, -1.390997363326254
1,  2.73007621, -1.20826965, -1.1846515042098351
2,  2.54418808, -1.40800095, -1.0409463578054006
3,  2.93402419, -2.94931941, -1.5636626416569523
4,  3.10603272, -1.55488503, -1.1621285353862085
5,  3.33816834, -1.73863691, -1.2832206432487165
6,  2.69481257, -1.74463575, -0.9499835274962551
7,  2.29873521, -1.49535905, -1.0210594404586117
8,  2.21329464, -1.37651925, -1.0970545618669878
9,  2.90088791, -1.03360398, -1.3746151238509388
10,  2.41499685, -2.47962974, -1.0905366162588095
11,  2.13775012, -1.5698077 , -1.0390644982809127
12,  3.024304  , -1.35888096, -1.2027907839885361
13,  1.92754846, -1.36013566, -1.228515671013056
14,  2.51266264, -2.30891536, -1.0026245907011226
15,  2.81259404, -2.02880135, -0.9760909447301414
16,  2.89538444, -1.76906989, -1.00567430642956
17,  1.84794489, -0.94907438, -1.5836562349278323
18,  3.16037784, -2.41063088, -1.2673599236515545
19,  2.09713537, -2.63131648, -1.267500383539069
20,  2.54908045, -1.57818046, -0.971926885648001
21,  2.46277683, -2.19410893, -0.9628813476946363
22,  2.78691919, -2.00811665, -0.9659444485745887
23,  1.95512687, -2.10935251, -1.0892961343268142
24,  1.89062099, -2.5917878 , -1.343895099338991
25,  2.09018829, -2.66994879, -1.2993219255960609
26,  2.18446591, -2.45605067, -1.1233155852754333
27,  2.24560307, -2.17715298, -0.9897043212388988
28,  2.60806359, -2.57501111, -1.1525973998380854
29,  2.38551074, -2.44708979, -1.0751460490386597
30,  2.2499073 , -2.41144474, -1.08099957613426
31,  2.45618677, -1.67305483, -0.9456503869291223
32,  2.3114812 , -2.25228154, -0.9987593456982777
33,  2.86845263, -2.59805108, -1.2304548575747902
34,  2.52801052, -1.88193593, -0.9194939831756028
35,  2.12033844, -1.21182182, -1.2278045885557456
36,  3.30210749, -2.44843589, -1.391017708155342
37,  2.2087423 , -1.54701033, -1.0236549109462612
38,  2.78370757, -2.05693552, -0.9714979052991517
39,  2.0833216 , -1.56728749, -1.0610977843421554
40,  2.78257258, -2.29035197, -1.03504949548214
41,  2.9704654 , -1.99649906, -1.0342634133749673
42,  1.68855025, -1.42069428, -1.363030868534309
43,  2.96399963, -1.50861939, -1.1031757519261443
44,  2.88929292, -2.20594905, -1.0415154333496779
45,  2.4518177 , -2.10075231, -0.9402500453981897
46,  3.34893764, -2.51420214, -1.4679082270324408
47,  2.27420239, -1.8206622 , -0.9475780569542589
48,  1.67768138, -1.60047766, -1.3018993072910243
49,  2.45318795, -3.25820929, -1.8424004519281039
50,  2.38781485, -1.23141134, -1.148736684291746
51,  1.93166853, -2.65769976, -1.3674933269851417
52,  2.04094402, -2.1480142 , -1.0550602514662835
53,  2.8458841 , -2.19341703, -1.0218032150852583
54,  2.09789741, -2.13755325, -1.027997553265493
55,  2.82671527, -2.57660646, -1.2012081197738738
56,  2.67061682, -2.02189318, -0.9409225550672782
57,  2.45007948, -2.19425834, -0.9634785464534821
58,  2.35574126, -1.63463813, -0.9645522869793217
59,  2.88551652, -1.52814216, -1.0623891533744967
60,  1.98365023, -2.16675428, -1.087825996419586
61,  2.77765505, -2.79605928, -1.3589458150857547
62,  1.87310635, -2.45875057, -1.2715374562277935
63,  1.94245449, -1.53548408, -1.1408029575490712
64,  3.31784602, -1.7555248 , -1.2638111314599967
65,  2.18112271, -1.60104531, -1.0144668496817413
66,  2.37247144, -1.90265577, -0.9270738260744701
67,  2.17910437, -2.82404279, -1.39735307296051
68,  2.31944104, -1.15856065, -1.2101054588958735
69,  2.37829558, -2.57034087, -1.1510229537780179
70,  3.37239781, -1.55123954, -1.3602944321794488
71,  1.98162854, -2.18940052, -1.0951693456184168
72,  2.8017636 , -1.93023427, -0.96492622368401
73,  2.41160562, -2.03670093, -0.9321888886146894
74,  2.68239871, -2.5706336 , -1.160447890801793
75,  2.54929199, -2.13491541, -0.9477460076476995
76,  2.2162651 , -2.39548565, -1.0819442929371843
77,  1.89900184, -2.23196936, -1.154639756825642
78,  1.69237138, -2.22680331, -1.2984707334539165
79,  2.37376639, -1.29589786, -1.1093756929703482
80,  2.84811873, -2.08138031, -0.9959812670574877
81,  2.07140701, -2.25673173, -1.0744132750856863
82,  2.39557194, -2.08363084, -0.9412512858037672
83,  2.22073305, -1.056415  , -1.3137513726579062
84,  2.66485959, -0.9495655 , -1.384190743918038
85,  2.64432542, -1.76728041, -0.9381606914506995
86,  2.40871601, -1.88093767, -0.9232866030389677
87,  2.4059931 , -2.24215917, -0.9818936322578693
88,  2.09459963, -1.61793657, -1.0408931493118545
89,  2.35450845, -2.88906229, -1.4186445398700793
90,  2.63646134, -1.5608013 , -0.9857772619505855
91,  2.63612323, -1.9531275 , -0.9296145657738148
92,  3.12586951, -2.46512743, -1.274479363226573
93,  2.41219429, -1.79243435, -0.9285786385937614
94,  3.25676029, -2.08978708, -1.2232911716234067
95,  1.97423592, -1.64703852, -1.0891472191803921
96,  2.38560249, -1.31287359, -1.0978406413987436
97,  2.1447951 , -1.88869149, -0.9820877347890963
98,  2.33334777, -2.21148493, -0.981336445842859
99,  1.95238071, -2.15782752, -1.1021194911508956
0,  2.40566874, -1.18593745, -1.1783303916403223
1,  2.93007621, -1.45180914, -1.1118588313207916
2,  2.34418808, -1.20800095, -1.170508552027845
3,  3.13402419, -2.52450448, -1.3149347907971558
4,  2.86894618, -1.35488503, -1.1355743376225742
5,  3.53816834, -1.93863691, -1.4585816940681884
6,  2.49481257, -1.54463575, -0.9820938640860767
7,  2.09873521, -1.76679663, -1.0083168172534092
8,  2.01329464, -1.57651925, -1.089699483062458
9,  2.61697876, -1.23360398, -1.1478223772729343
10,  2.61499685, -2.67962974, -1.2294619340248951
11,  2.33775012, -1.3698077 , -1.0726529813773495
12,  3.224304  , -1.15888096, -1.455875392305269
13,  2.24935943, -1.5938156 , -0.9972233227493479
14,  2.71266264, -2.50891536, -1.1269401918491226
15,  3.01259404, -1.82880135, -1.052849481869265
16,  3.09538444, -1.96906989, -1.0985651729337609
17,  2.08276913, -1.14907438, -1.2879239797676818
18,  2.92623753, -2.61063088, -1.262275874166363
19,  2.29713537, -2.33116391, -1.0324667203383406
20,  2.74908045, -1.8125067 , -0.953786607192221
21,  2.66277683, -1.99410893, -0.9366149277119625
22,  2.98691919, -2.20811665, -1.08495161573095
23,  1.75512687, -1.87823461, -1.1965933912743525
24,  2.09062099, -2.3917878 , -1.1236617381850755
25,  1.89018829, -2.46994879, -1.2672945091945713
26,  1.98446591, -2.21450192, -1.1012819601273316
27,  2.04560307, -2.37715298, -1.136014304666557
28,  2.40806359, -2.77501111, -1.3059869020306718
29,  2.18551074, -2.24708979, -1.0286259419601713
30,  2.0499073 , -2.61144474, -1.273307065583387
31,  2.65618677, -1.47305483, -1.0222767746059185
32,  2.5114812, -1.9779943, -0.922045997392356
33,  3.06845263, -2.39805108, -1.2045351678748608
34,  2.32801052, -1.68193593, -0.9575046934427784
35,  1.92033844, -1.41182182, -1.2061012637251434
36,  3.50210749, -2.24843589, -1.4817520286611048
37,  2.4087423 , -1.74701033, -0.9348054367554806
38,  2.53132716, -1.83719331, -0.9214015687417073
39,  2.28752805, -1.76728749, -0.9503170035561572
40,  2.98257258, -2.08123759, -1.0518002143066776
41,  3.1704654 , -2.19649906, -1.187656304426933
42,  1.88855025, -1.22069428, -1.3366020633346296
43,  3.16399963, -1.30861939, -1.3142517998315666
44,  2.68929292, -2.00594905, -0.9424670388835503
45,  2.2518177 , -2.30075231, -1.0300369678313497
46,  3.14893764, -2.31347835, -1.2149807362130733
47,  2.47420239, -2.0206622 , -0.9265509746539833
48,  1.87768138, -1.40047766, -1.2373400497598381
49,  2.25318795, -2.98501247, -1.5380226583297973
50,  2.58781485, -1.03141134, -1.3000173865257447
51,  2.13166853, -2.40434935, -1.1139567014697411
52,  1.84094402, -2.3480142 , -1.2364742873124364
53,  2.6458841 , -2.39341703, -1.0513098020845146
54,  2.29789741, -2.33755325, -1.0350876836485094
55,  2.61542527, -2.28466485, -0.9995835512960172
56,  2.47061682, -1.82189318, -0.9224205570305007
57,  2.25007948, -1.94283764, -0.9510861989275852
58,  2.15574126, -1.85154197, -0.9793696641313011
59,  2.61112194, -1.32814216, -1.0886232717836593
60,  1.78365023, -2.36675428, -1.28444680519982
61,  2.97765505, -2.59605928, -1.2752649693471914
62,  2.07310635, -2.25875057, -1.0744086124527272
63,  2.14245449, -1.33548408, -1.142197039839845
64,  3.51784602, -1.5555248 , -1.4962753756806286
65,  2.38112271, -1.40104531, -1.0504823297598609
66,  2.17247144, -1.70265577, -0.9920483825053229
67,  2.46293154, -2.53205907, -1.1193749055131281
68,  2.11944104, -0.95856065, -1.434505121607841
69,  2.17829558, -2.37034087, -1.0812956643852987
70,  3.17239781, -1.77072891, -1.153353447880908
71,  2.22940918, -2.38940052, -1.0753046611938195
72,  3.0017636 , -2.13023427, -1.0713257981795814
73,  2.61160562, -2.23670093, -0.9818501984653921
74,  2.88239871, -2.3706336 , -1.1028009127779774
75,  2.74929199, -2.33491541, -1.0445874866810807
76,  2.4162651 , -2.59548565, -1.1642944436236828
77,  2.1623432 , -2.03093799, -0.9845169677640954
78,  1.89237138, -2.42680331, -1.2423056716935967
79,  2.17376639, -1.5226283 , -1.0433574150924927
80,  3.04811873, -1.88138031, -1.0693289516185183
81,  2.29009938, -2.45673173, -1.0959427803379291
82,  2.19557194, -2.28363084, -1.0388630655494926
83,  2.02073305, -1.256415  , -1.2408877618003924
84,  2.86485959, -1.1495655 , -1.2670757621120479
85,  2.44432542, -1.56728041, -0.9758395238327136
86,  2.60871601, -1.68093767, -0.948842270673043
87,  2.2059931 , -2.04215917, -0.9722631779295203
88,  1.89459963, -1.81793657, -1.105560537384468
89,  2.56362055, -2.68906229, -1.2322719730746325
90,  2.43646134, -1.79611375, -0.9263532899722683
91,  2.83612323, -2.1531275 , -1.0074647113911355
92,  2.92586951, -2.66512743, -1.3023309467818391
93,  2.21219429, -1.59243435, -1.0076529096291145
94,  3.036144  , -1.88978708, -1.0627158787957982
95,  1.77423592, -1.84703852, -1.1837077394060787
96,  2.18560249, -1.11287359, -1.2781454258683105
97,  1.9447951 , -1.68869149, -1.0953904163699983
98,  2.13334777, -1.98224005, -0.989537173089233
99,  2.20771793, -1.95782752, -0.9633249494772983
0,  2.60566874, -1.46356916, -1.0197574141650574
1,  3.13007621, -1.70700399, -1.136060279429073
2,  2.14418808, -1.00800095, -1.380070746250289
3,  2.93402419, -2.10657158, -1.0344629404925059
4,  2.66894618, -1.15488503, -1.2108080957865206
5,  3.33816834, -2.13863691, -1.2986754072033306
6,  2.29481257, -1.34463575, -1.0942042006758976
7,  1.89873521, -1.96679663, -1.1019291004613319
8,  1.81329464, -1.77651925, -1.1623444042579276
9,  2.41697876, -1.43360398, -1.0311474207724294
10,  2.81499685, -2.87962974, -1.4483872517909804
11,  2.53775012, -1.5698077 , -0.974164545530909
12,  3.024304  , -1.35888096, -1.2027907839885361
13,  2.49231982, -1.7938156 , -0.9246055887972936
14,  2.91266264, -2.30891536, -1.08768964861765
15,  3.21259404, -1.62880135, -1.2096080190083884
16,  2.89538444, -2.16906989, -1.0333022641937084
17,  2.29518783, -1.36322725, -1.0839750406922493
18,  2.71590727, -2.41063088, -1.07261845386457
19,  2.49713537, -2.03140083, -0.9275757256844248
20,  2.94908045, -2.0125067 , -1.0261040378885027
21,  2.86277683, -1.79410893, -0.9903485077292886
22,  3.18691919, -2.40811665, -1.2839587828873111
23,  1.95512687, -1.67823461, -1.0919718425739144
24,  2.29062099, -2.16031043, -0.9747390770623261
25,  1.69018829, -2.2257791 , -1.299902049008829
26,  1.78446591, -2.01450192, -1.1814883934840403
27,  1.84560307, -2.17715298, -1.1714630950375482
28,  2.20806359, -2.57501111, -1.1893719619583285
29,  1.98551074, -2.04708979, -1.062105834881683
30,  1.8499073 , -2.41144474, -1.261036657832557
31,  2.85618677, -1.27305483, -1.178903162282714
32,  2.7114812, -1.7779943, -0.9487433778339281
33,  2.86845263, -2.19805108, -1.0312344261764697
34,  2.12801052, -1.48193593, -1.0755154037099535
35,  1.72033844, -1.62517122, -1.2606400349793727
36,  3.30210749, -2.01542171, -1.2472878318068292
37,  2.6087423 , -1.94701033, -0.9259559625646994
38,  2.33132716, -1.63719331, -0.9676974730427282
39,  2.48752805, -1.96728749, -0.9212801109481205
40,  3.18257258, -1.88123759, -1.1520672138979395
41,  2.9704654 , -2.39649906, -1.1528630354375113
42,  2.09803295, -1.02069428, -1.3863165654331255
43,  2.96399963, -1.50861939, -1.1031757519261443
44,  2.48929292, -1.80594905, -0.9234186444174224
45,  2.0518177 , -2.10075231, -1.0395229660354979
46,  2.94893764, -2.04478223, -1.0301919822760024
47,  2.67420239, -2.2206622 , -0.9855238923537075
48,  2.12702987, -1.20047766, -1.2331576425235964
49,  2.05318795, -2.63118114, -1.286071970107019
50,  2.78781485, -0.83141134, -1.5312980887597432
51,  2.33166853, -2.13175575, -0.9599616386812702
52,  2.04094402, -2.5480142 , -1.234265930467369
53,  2.4458841 , -2.59341703, -1.160816389083771
54,  2.49789741, -2.13755325, -0.9471565158608103
55,  2.41542527, -2.08213222, -0.9391010481860855
56,  2.27061682, -1.62189318, -0.9839185589937228
57,  2.05007948, -1.74283764, -1.032502775733956
58,  1.95574126, -2.05154197, -1.078529806392507
59,  2.41112194, -1.52814216, -0.9920273149265711
60,  1.58365023, -2.16675428, -1.3743659034630227
61,  3.17765505, -2.29264877, -1.2256332461932757
62,  2.2823651 , -2.05875057, -0.9552218805543234
63,  2.3936099 , -1.53548408, -0.9910338879303412
64,  3.31784602, -1.3555248 , -1.4016012117981953
65,  2.58112271, -1.20104531, -1.1664978098379801
66,  1.97247144, -1.50265577, -1.1370229389361752
67,  2.66293154, -2.32671564, -1.0232549953106111
68,  1.91944104, -0.75856065, -1.738904784319808
69,  1.97829558, -2.12733306, -1.0808664431386095
70,  2.97239781, -1.97072891, -1.033019667917444
71,  2.42940918, -2.18940052, -0.9633063944884449
72,  3.2017636 , -2.33023427, -1.2577253726751527
73,  2.81160562, -2.43670093, -1.1115115083160947
74,  2.68239871, -2.1706336 , -0.9721944507129204
75,  2.94929199, -2.53491541, -1.221428965714462
76,  2.6162651 , -2.79548565, -1.3266445943101812
77,  2.42868296, -1.83093799, -0.9238663738238041
78,  2.09237138, -2.62680331, -1.2661406099332768
79,  1.97376639, -1.72519449, -1.0726779210237283
80,  3.24811873, -1.68138031, -1.222676636179548
81,  2.49009938, -2.25673173, -0.982616309330532
82,  1.99557194, -2.48363084, -1.216474845295218
83,  2.22073305, -1.52456836, -1.0284080046120343
84,  3.06485959, -1.3495655 , -1.2299607803060573
85,  2.24432542, -1.36728041, -1.093518356214727
86,  2.80871601, -1.48093767, -1.054397938307118
87,  2.0059931 , -1.84215917, -1.0426327236011712
88,  1.69459963, -2.01793657, -1.2502279254570805
89,  2.76362055, -2.38692851, -1.072236119217677
90,  2.23646134, -1.99611375, -0.9582837720509431
91,  3.03612323, -2.3531275 , -1.165314857008456
92,  2.72586951, -2.46512743, -1.104131558072738
93,  2.01219429, -1.39243435, -1.166727180664467
94,  2.836144  , -1.68978708, -0.9975296620262042
95,  1.97423592, -2.04703852, -1.0679626290853454
96,  1.98560249, -0.91287359, -1.5384502103378768
97,  2.1447951 , -1.48869149, -1.0666111380475516
98,  1.93334777, -1.78224005, -1.0864196087659508
99,  2.41691482, -1.75782752, -0.9324966134269088
0,  2.80566874, -1.71767266, -0.9822768502037571
1,  2.93007621, -1.91105722, -1.0114824383380048
2,  1.94418808, -1.20800095, -1.3128333213363277
3,  2.73402419, -1.81911759, -0.949593176218744
4,  2.46894618, -0.95488503, -1.3660418539504668
5,  3.07577189, -2.33863691, -1.1808963353548312
6,  2.09481257, -1.14463575, -1.286314537265718
7,  1.69873521, -2.16679663, -1.275541383669254
8,  2.01329464, -1.97651925, -1.0403071829247195
9,  2.21697876, -1.66589969, -0.9863905226004935
10,  3.01499685, -2.67962974, -1.3554606750896259
11,  2.73775012, -1.81765255, -0.950591643509194
12,  2.77884115, -1.5790156 , -1.0093302194097493
13,  2.69231982, -1.9938156 , -0.9418326727389975
14,  2.71266264, -2.04261311, -0.9517204825644401
15,  3.41259404, -1.42880135, -1.446366556147511
16,  2.67286764, -2.36906989, -1.043893425965225
17,  2.49518783, -1.68018757, -0.9431088646891628
18,  2.51590727, -2.16157386, -0.9532754948822705
19,  2.69713537, -1.82671717, -0.9410548972588172
20,  3.14908045, -2.2125067 , -1.1784214685847842
21,  3.06277683, -1.59410893, -1.124082087746614
